,category_id,nation,views,category_name,publishing_day,publishing_hour,publishing_day_num
579,10,KR,170745,Music,Thu,12,3
580,25,KR,42040,News & Politics,Wed,17,2
581,28,KR,6802437,Science & Technology,Mon,20,0
582,25,KR,47886,News & Politics,Thu,9,3
583,24,KR,130551,Entertainment,Thu,5,3
584,25,KR,110415,News & Politics,Wed,23,2
585,24,KR,150010,Entertainment,Wed,11,2
586,24,KR,392544,Entertainment,Tue,12,1
587,25,KR,74360,News & Politics,Thu,9,3
588,24,KR,62960,Entertainment,Wed,17,2
589,25,KR,42648,News & Politics,Wed,7,2
590,22,KR,247003,People & Blogs,Thu,5,3
591,1,KR,225076,Film & Animation,Tue,1,1
592,23,KR,245628,Comedy,Wed,14,2
593,1,KR,444372,Film & Animation,Wed,9,2
594,22,KR,112117,People & Blogs,Tue,6,1
595,25,KR,39857,News & Politics,Wed,11,2
596,24,KR,53475,Entertainment,Thu,10,3
597,22,KR,76463,People & Blogs,Wed,12,2
598,22,KR,78594,People & Blogs,Wed,16,2
599,22,KR,333600,People & Blogs,Tue,16,1
600,25,KR,51464,News & Politics,Wed,14,2
601,22,KR,153144,People & Blogs,Tue,16,1
602,25,KR,44695,News & Politics,Thu,6,3
603,24,KR,507463,Entertainment,Wed,8,2
604,25,KR,25079,News & Politics,Thu,14,3
605,24,KR,46423,Entertainment,Thu,13,3
606,25,KR,29125,News & Politics,Thu,21,3
607,25,KR,31202,News & Politics,Wed,10,2
608,22,KR,37801,People & Blogs,Thu,10,3
609,22,KR,251533,People & Blogs,Tue,1,1
610,24,KR,68016,Entertainment,Thu,8,3
611,25,KR,48449,News & Politics,Wed,8,2
612,25,KR,37176,News & Politics,Thu,8,3
613,25,KR,40627,News & Politics,Thu,2,3
614,24,KR,102204,Entertainment,Wed,22,2
615,1,KR,399113,Film & Animation,Wed,16,2
616,22,KR,94286,People & Blogs,Wed,9,2
617,22,KR,18320,People & Blogs,Thu,13,3
618,23,KR,557707,Comedy,Mon,13,0
619,24,KR,18964,Entertainment,Thu,8,3
620,25,KR,54815,News & Politics,Thu,5,3
621,24,KR,66659,Entertainment,Thu,10,3
622,24,KR,125895,Entertainment,Tue,19,1
623,17,KR,706235,Sports,Tue,13,1
624,24,KR,128687,Entertainment,Wed,13,2
625,26,KR,74183,Howto & Style,Thu,9,3
626,23,KR,21985,Comedy,Wed,7,2
627,24,KR,456549,Entertainment,Tue,9,1
628,23,KR,29383,Comedy,Thu,7,3
629,25,KR,277829,News & Politics,Mon,11,0
630,2,KR,9949,Autos & Vehicles,Thu,16,3
631,22,KR,18085,People & Blogs,Thu,4,3
632,24,KR,33617,Entertainment,Wed,1,2
633,25,KR,431742,News & Politics,Thu,5,3
634,22,KR,47510,People & Blogs,Thu,4,3
635,24,KR,66937,Entertainment,Tue,6,1
636,24,KR,79681,Entertainment,Wed,10,2
637,25,KR,137709,News & Politics,Wed,6,2
638,22,KR,128949,People & Blogs,Thu,6,3
639,24,KR,20939,Entertainment,Thu,9,3
640,22,KR,16810,People & Blogs,Thu,14,3
641,22,KR,30569,People & Blogs,Wed,11,2
642,15,KR,95917,Pets & Animals,Wed,10,2
643,22,KR,5967,People & Blogs,Thu,8,3
644,22,KR,96593,People & Blogs,Thu,11,3
645,1,KR,5890,Film & Animation,Thu,11,3
646,1,KR,34643,Film & Animation,Wed,8,2
647,24,KR,621303,Entertainment,Tue,2,1
648,17,KR,305511,Sports,Wed,5,2
649,25,KR,16320,News & Politics,Wed,8,2
650,10,KR,19074,Music,Thu,1,3
651,22,KR,141515,People & Blogs,Wed,21,2
652,22,KR,184586,People & Blogs,Tue,18,1
653,22,KR,57515,People & Blogs,Thu,12,3
654,20,KR,73200,Gaming,Thu,6,3
655,22,KR,19111,People & Blogs,Wed,8,2
656,24,KR,223439,Entertainment,Tue,21,1
657,17,KR,332830,Sports,Tue,23,1
658,24,KR,171142,Entertainment,Mon,11,0
659,25,KR,67833,News & Politics,Wed,13,2
660,24,KR,50948,Entertainment,Wed,20,2
661,22,KR,54710,People & Blogs,Wed,1,2
662,20,KR,580770,Gaming,Wed,11,2
663,24,KR,41604,Entertainment,Wed,6,2
664,29,KR,30746,Nonprofits & Activism,Wed,19,2
665,24,KR,399850,Entertainment,Wed,15,2
666,25,KR,51066,News & Politics,Wed,7,2
667,10,KR,44721,Music,Wed,3,2
668,25,KR,28738,News & Politics,Tue,13,1
669,25,KR,45106,News & Politics,Tue,4,1
670,24,KR,316830,Entertainment,Mon,10,0
671,1,KR,101926,Film & Animation,Tue,3,1
672,22,KR,15336,People & Blogs,Thu,7,3
673,22,KR,33090,People & Blogs,Wed,8,2
674,20,KR,29177,Gaming,Tue,14,1
675,25,KR,30535,News & Politics,Wed,7,2
676,22,KR,82621,People & Blogs,Tue,13,1
677,22,KR,42703,People & Blogs,Tue,14,1
678,25,KR,29219,News & Politics,Wed,5,2
679,22,KR,40225,People & Blogs,Thu,1,3
680,22,KR,40938,People & Blogs,Mon,23,0
681,24,KR,112011,Entertainment,Tue,8,1
682,1,KR,237034,Film & Animation,Tue,11,1
683,24,KR,34284,Entertainment,Wed,6,2
684,25,KR,285300,News & Politics,Sun,11,7
685,24,KR,11904,Entertainment,Wed,3,2
686,23,KR,65316,Comedy,Tue,11,1
687,10,KR,47974,Music,Wed,14,2
688,22,KR,252699,People & Blogs,Wed,11,2
689,10,KR,28838,Music,Mon,15,0
690,22,KR,5976,People & Blogs,Wed,12,2
691,22,KR,77521,People & Blogs,Tue,1,1
692,17,KR,129409,Sports,Tue,13,1
693,10,KR,149503,Music,Sun,18,7
694,17,KR,105756,Sports,Mon,19,0
695,24,KR,13681,Entertainment,Thu,16,3
696,23,KR,389823,Comedy,Tue,10,1
697,22,KR,350384,People & Blogs,Tue,9,1
698,25,KR,22291,News & Politics,Wed,0,2
699,25,KR,38635,News & Politics,Tue,12,1
700,24,KR,683610,Entertainment,Thu,16,3
701,24,KR,683610,Entertainment,Thu,16,3
702,22,KR,336499,People & Blogs,Tue,13,1
703,1,KR,294332,Film & Animation,Sun,1,7
704,24,KR,91080,Entertainment,Wed,16,2
705,17,KR,1566141,Sports,Tue,14,1
706,10,KR,1293307,Music,Wed,15,2
707,22,KR,269554,People & Blogs,Wed,13,2
708,24,KR,53921,Entertainment,Mon,13,0
709,17,KR,1644780,Sports,Thu,3,3
710,24,KR,177125,Entertainment,Wed,10,2
711,22,KR,134509,People & Blogs,Wed,12,2
712,25,KR,347593,News & Politics,Sun,10,7
713,24,KR,25481,Entertainment,Tue,7,1
714,24,KR,604583,Entertainment,Sat,13,6
715,15,KR,212016,Pets & Animals,Tue,8,1
716,23,KR,314712,Comedy,Tue,6,1
717,26,KR,2167114,Howto & Style,Tue,12,1
718,22,KR,10149,People & Blogs,Wed,5,2
719,22,KR,1430854,People & Blogs,Mon,9,0
720,22,KR,679759,People & Blogs,Wed,6,2
721,28,KR,6451949,Science & Technology,Thu,21,3
722,10,KR,4340962,Music,Fri,9,4
723,23,KR,805924,Comedy,Thu,12,3
724,24,KR,590965,Entertainment,Fri,7,4
725,19,KR,291420,Travel & Events,Fri,8,4
726,24,KR,764637,Entertainment,Wed,16,2
727,25,KR,508745,News & Politics,Wed,6,2
728,25,KR,663982,News & Politics,Tue,8,1
729,25,KR,1187351,News & Politics,Wed,7,2
730,19,KR,431678,Travel & Events,Wed,9,2
731,25,KR,108764,News & Politics,Thu,9,3
732,25,KR,235861,News & Politics,Thu,5,3
733,24,KR,301874,Entertainment,Fri,9,4
734,1,KR,1130341,Film & Animation,Fri,22,4
735,22,KR,399368,People & Blogs,Wed,22,2
736,23,KR,257822,Comedy,Fri,12,4
737,24,KR,320786,Entertainment,Thu,4,3
738,20,KR,383603,Gaming,Thu,9,3
739,25,KR,1015827,News & Politics,Wed,12,2
740,10,KR,89679,Music,Fri,14,4
741,10,KR,673245,Music,Wed,9,2
742,25,KR,105629,News & Politics,Thu,21,3
743,22,KR,243802,People & Blogs,Wed,10,2
744,25,KR,242411,News & Politics,Wed,7,2
745,23,KR,1025798,Comedy,Wed,12,2
746,1,KR,395171,Film & Animation,Thu,9,3
747,1,KR,145078,Film & Animation,Thu,15,3
748,22,KR,1763874,People & Blogs,Sun,18,7
749,25,KR,54648,News & Politics,Fri,9,4
750,25,KR,47854,News & Politics,Thu,1,3
751,26,KR,174329,Howto & Style,Fri,9,4
752,25,KR,108195,News & Politics,Fri,0,4
753,1,KR,54797,Film & Animation,Fri,15,4
754,22,KR,40309,People & Blogs,Fri,5,4
755,43,KR,23493,Shows,Fri,11,4
756,25,KR,86221,News & Politics,Fri,0,4
757,24,KR,58531,Entertainment,Thu,7,3
758,25,KR,113575,News & Politics,Fri,13,4
759,25,KR,59728,News & Politics,Thu,18,3
760,25,KR,35951,News & Politics,Fri,5,4
761,2,KR,470078,Autos & Vehicles,Tue,8,1
762,20,KR,38052,Gaming,Fri,9,4
763,25,KR,88261,News & Politics,Fri,6,4
764,1,KR,119338,Film & Animation,Fri,7,4
765,23,KR,54133,Comedy,Thu,5,3
766,20,KR,356766,Gaming,Wed,10,2
767,23,KR,314320,Comedy,Wed,14,2
768,1,KR,38481,Film & Animation,Fri,12,4
769,25,KR,51492,News & Politics,Fri,9,4
770,25,KR,45348,News & Politics,Thu,21,3
771,25,KR,525198,News & Politics,Thu,5,3
772,24,KR,92177,Entertainment,Fri,5,4
773,25,KR,872007,News & Politics,Wed,2,2
774,24,KR,55143,Entertainment,Sat,0,6
775,25,KR,40380,News & Politics,Fri,10,4
776,22,KR,39937,People & Blogs,Fri,14,4
777,24,KR,91659,Entertainment,Fri,5,4
778,25,KR,49920,News & Politics,Fri,12,4
779,20,KR,240744,Gaming,Wed,6,2
780,25,KR,115850,News & Politics,Thu,1,3
781,1,KR,96071,Film & Animation,Fri,5,4
782,22,KR,9556,People & Blogs,Fri,15,4
783,25,KR,29470,News & Politics,Fri,4,4
784,22,KR,193240,People & Blogs,Fri,9,4
785,22,KR,276742,People & Blogs,Wed,10,2
786,24,KR,174666,Entertainment,Fri,10,4
787,22,KR,13792,People & Blogs,Fri,5,4
788,24,KR,21920,Entertainment,Thu,16,3
789,24,KR,409787,Entertainment,Tue,12,1
790,25,KR,94053,News & Politics,Thu,9,3
791,24,KR,209619,Entertainment,Wed,6,2
792,1,KR,128638,Film & Animation,Thu,11,3
793,24,KR,78910,Entertainment,Fri,6,4
794,24,KR,107201,Entertainment,Thu,11,3
795,22,KR,13866,People & Blogs,Fri,22,4
796,1,KR,199019,Film & Animation,Wed,9,2
797,25,KR,26432,News & Politics,Fri,14,4
798,22,KR,49896,People & Blogs,Thu,3,3
799,25,KR,122514,News & Politics,Wed,7,2
800,24,KR,23948,Entertainment,Fri,8,4
801,24,KR,156335,Entertainment,Tue,19,1
802,25,KR,72970,News & Politics,Wed,14,2
803,22,KR,43348,People & Blogs,Thu,4,3
804,10,KR,43672,Music,Thu,10,3
805,24,KR,20234,Entertainment,Fri,1,4
806,24,KR,215145,Entertainment,Thu,11,3
807,43,KR,262313,Shows,Tue,11,1
808,1,KR,57803,Film & Animation,Thu,6,3
809,22,KR,163827,People & Blogs,Thu,6,3
810,10,KR,34297,Music,Thu,1,3
811,25,KR,17944,News & Politics,Fri,10,4
812,24,KR,58899,Entertainment,Wed,1,2
813,24,KR,162408,Entertainment,Thu,7,3
814,24,KR,112591,Entertainment,Tue,6,1
815,1,KR,647600,Film & Animation,Fri,12,4
816,22,KR,35432,People & Blogs,Thu,14,3
817,24,KR,183292,Entertainment,Wed,11,2
818,10,KR,5158539,Music,Thu,15,3
819,22,KR,56287,People & Blogs,Thu,10,3
820,17,KR,3158597,Sports,Fri,3,4
821,24,KR,28764,Entertainment,Thu,13,3
822,15,KR,133584,Pets & Animals,Fri,8,4
823,22,KR,14279,People & Blogs,Fri,9,4
824,24,KR,62056,Entertainment,Thu,10,3
825,24,KR,205135,Entertainment,Fri,10,4
826,10,KR,6304,Music,Fri,15,4
827,25,KR,24984,News & Politics,Thu,19,3
828,22,KR,174602,People & Blogs,Tue,16,1
829,1,KR,11277,Film & Animation,Fri,9,4
830,22,KR,31049,People & Blogs,Fri,0,4
831,27,KR,7745,Education,Fri,5,4
832,24,KR,158376,Entertainment,Wed,13,2
833,25,KR,45058,News & Politics,Wed,7,2
834,10,KR,508093,Music,Thu,12,3
835,24,KR,69635,Entertainment,Wed,23,2
836,1,KR,444166,Film & Animation,Wed,16,2
837,25,KR,71398,News & Politics,Thu,5,3
838,24,KR,10640,Entertainment,Fri,7,4
839,2,KR,104246,Autos & Vehicles,Fri,3,4
840,22,KR,57487,People & Blogs,Thu,11,3
841,24,KR,526781,Entertainment,Wed,8,2
842,22,KR,10112,People & Blogs,Fri,7,4
843,22,KR,82849,People & Blogs,Wed,12,2
844,22,KR,375533,People & Blogs,Tue,16,1
845,25,KR,45348,News & Politics,Wed,17,2
846,24,KR,86424,Entertainment,Thu,10,3
847,22,KR,32992,People & Blogs,Fri,9,4
848,22,KR,175106,People & Blogs,Thu,4,3
849,23,KR,350552,Comedy,Thu,11,3
850,25,KR,43434,News & Politics,Wed,11,2
851,25,KR,42064,News & Politics,Thu,8,3
852,22,KR,116764,People & Blogs,Wed,9,2
853,22,KR,118896,People & Blogs,Tue,6,1
854,24,KR,144591,Entertainment,Thu,4,3
855,22,KR,80180,People & Blogs,Wed,16,2
856,20,KR,91990,Gaming,Thu,6,3
857,24,KR,125667,Entertainment,Wed,22,2
858,24,KR,285687,Entertainment,Fri,15,4
859,25,KR,16953,News & Politics,Fri,0,4
860,29,KR,25875,Nonprofits & Activism,Thu,20,3
861,24,KR,67259,Entertainment,Wed,17,2
862,25,KR,55707,News & Politics,Wed,8,2
863,24,KR,217889,Entertainment,Mon,11,0
864,22,KR,258028,People & Blogs,Tue,1,1
865,23,KR,279253,Comedy,Fri,6,4
866,2,KR,12332,Autos & Vehicles,Thu,16,3
867,24,KR,30523,Entertainment,Thu,9,3
868,25,KR,41276,News & Politics,Thu,2,3
869,17,KR,389469,Sports,Wed,5,2
870,17,KR,356671,Sports,Tue,23,1
871,25,KR,52119,News & Politics,Wed,5,2
872,1,KR,41312,Film & Animation,Wed,8,2
873,17,KR,727142,Sports,Tue,13,1
874,24,KR,516704,Entertainment,Tue,9,1
875,26,KR,580196,Howto & Style,Thu,8,3
876,24,KR,31418,Entertainment,Thu,16,3
877,22,KR,55642,People & Blogs,Thu,1,3
878,25,KR,33497,News & Politics,Wed,10,2
879,23,KR,24537,Comedy,Wed,7,2
880,24,KR,653802,Entertainment,Tue,2,1
881,15,KR,106437,Pets & Animals,Wed,10,2
882,25,KR,279736,News & Politics,Mon,11,0
883,1,KR,133768,Film & Animation,Fri,9,4
884,23,KR,36406,Comedy,Thu,7,3
885,22,KR,52641,People & Blogs,Thu,4,3
886,25,KR,40724,News & Politics,Tue,13,1
887,22,KR,31858,People & Blogs,Wed,11,2
888,22,KR,25923,People & Blogs,Thu,0,3
889,24,KR,83685,Entertainment,Wed,10,2
890,24,KR,1643641,Entertainment,Thu,16,3
891,24,KR,215746,Entertainment,Fri,17,4
892,22,KR,22621,People & Blogs,Wed,8,2
893,25,KR,18801,News & Politics,Wed,8,2
894,24,KR,57864,Entertainment,Wed,20,2
895,24,KR,1978561,Entertainment,Thu,14,3
896,22,KR,6286,People & Blogs,Thu,8,3
897,22,KR,124549,People & Blogs,Thu,11,3
898,22,KR,58011,People & Blogs,Wed,1,2
899,22,KR,20287,People & Blogs,Thu,5,3
900,22,KR,10292,People & Blogs,Thu,6,3
901,10,KR,234141,Music,Sun,18,7
902,24,KR,888424,Entertainment,Mon,8,0
903,20,KR,696953,Gaming,Wed,11,2
904,22,KR,148438,People & Blogs,Thu,16,3
905,1,KR,2896613,Film & Animation,Fri,22,4
906,25,KR,200290,News & Politics,Sat,12,6
907,22,KR,806418,People & Blogs,Wed,6,2
908,28,KR,8533826,Science & Technology,Thu,21,3
909,23,KR,1119695,Comedy,Thu,12,3
910,22,KR,95930,People & Blogs,Sat,20,6
911,10,KR,6705901,Music,Fri,9,4
912,1,KR,153442,Film & Animation,Sun,1,7
913,24,KR,373946,Entertainment,Fri,9,4
914,19,KR,473669,Travel & Events,Fri,8,4
915,24,KR,348070,Entertainment,Sat,10,6
916,24,KR,1025952,Entertainment,Fri,7,4
917,1,KR,4746854,Film & Animation,Sat,15,6
918,24,KR,530374,Entertainment,Fri,9,4
919,24,KR,891037,Entertainment,Wed,16,2
920,25,KR,541666,News & Politics,Wed,6,2
921,25,KR,165365,News & Politics,Thu,9,3
922,25,KR,697512,News & Politics,Tue,8,1
923,15,KR,279712,Pets & Animals,Fri,4,4
924,24,KR,474745,Entertainment,Sat,0,6
925,24,KR,462557,Entertainment,Thu,4,3
926,24,KR,255073,Entertainment,Fri,6,4
927,20,KR,118560,Gaming,Sat,5,6
928,25,KR,1255099,News & Politics,Wed,7,2
929,24,KR,54879,Entertainment,Sat,8,6
930,22,KR,23330,People & Blogs,Sat,19,6
931,25,KR,66830,News & Politics,Sat,3,6
932,25,KR,23596,News & Politics,Sat,5,6
933,19,KR,480381,Travel & Events,Wed,9,2
934,24,KR,68604,Entertainment,Sat,2,6
935,25,KR,74219,News & Politics,Fri,7,4
936,25,KR,85580,News & Politics,Fri,6,4
937,1,KR,162430,Film & Animation,Fri,7,4
938,22,KR,445412,People & Blogs,Wed,22,2
939,25,KR,282594,News & Politics,Thu,5,3
940,25,KR,84921,News & Politics,Fri,12,4
941,23,KR,363018,Comedy,Fri,12,4
942,25,KR,61847,News & Politics,Sat,14,6
943,1,KR,86425,Film & Animation,Fri,15,4
944,17,KR,113306,Sports,Sat,7,6
945,25,KR,129411,News & Politics,Thu,21,3
946,20,KR,421560,Gaming,Thu,9,3
947,25,KR,46795,News & Politics,Sat,0,6
948,25,KR,120317,News & Politics,Fri,6,4
949,22,KR,75552,People & Blogs,Sat,8,6
950,43,KR,89000,Shows,Fri,11,4
951,1,KR,162366,Film & Animation,Thu,15,3
952,23,KR,171961,Comedy,Sat,8,6
953,25,KR,118827,News & Politics,Fri,0,4
954,25,KR,69219,News & Politics,Thu,1,3
955,1,KR,483940,Film & Animation,Thu,9,3
956,22,KR,13966,People & Blogs,Sat,13,6
957,23,KR,1093524,Comedy,Wed,12,2
958,1,KR,19790,Film & Animation,Sat,8,6
959,15,KR,61289,Pets & Animals,Sat,5,6
960,22,KR,257222,People & Blogs,Wed,10,2
961,1,KR,57311,Film & Animation,Fri,8,4
962,20,KR,58259,Gaming,Fri,9,4
963,20,KR,18876,Gaming,Fri,14,4
964,25,KR,270586,News & Politics,Wed,7,2
965,10,KR,836752,Music,Wed,9,2
966,24,KR,479159,Entertainment,Sat,8,6
967,22,KR,108156,People & Blogs,Sat,12,6
968,25,KR,65527,News & Politics,Sat,5,6
969,25,KR,129867,News & Politics,Fri,13,4
970,22,KR,65493,People & Blogs,Fri,17,4
971,25,KR,23286,News & Politics,Fri,20,4
972,22,KR,627052,People & Blogs,Fri,15,4
973,25,KR,134630,News & Politics,Fri,14,4
974,1,KR,191107,Film & Animation,Sat,11,6
975,1,KR,132200,Film & Animation,Fri,5,4
976,22,KR,107741,People & Blogs,Thu,3,3
977,15,KR,146309,Pets & Animals,Sat,8,6
978,22,KR,50050,People & Blogs,Sat,6,6
979,25,KR,53746,News & Politics,Fri,10,4
980,22,KR,99963,People & Blogs,Thu,11,3
981,25,KR,34778,News & Politics,Fri,14,4
982,24,KR,33154,Entertainment,Thu,16,3
983,25,KR,47662,News & Politics,Sat,5,6
984,1,KR,10033,Film & Animation,Sat,9,6
985,22,KR,11143,People & Blogs,Sat,6,6
986,22,KR,1788852,People & Blogs,Sun,18,7
987,1,KR,1296400,Film & Animation,Fri,12,4
988,22,KR,24233,People & Blogs,Sat,12,6
989,20,KR,471353,Gaming,Wed,10,2
990,25,KR,32669,News & Politics,Fri,5,4
991,1,KR,59318,Film & Animation,Thu,11,3
992,24,KR,47767,Entertainment,Fri,18,4
993,25,KR,23734,News & Politics,Sat,7,6
994,1,KR,19371,Film & Animation,Sat,1,6
995,24,KR,108966,Entertainment,Sat,9,6
996,24,KR,10959,Entertainment,Sat,11,6
997,24,KR,28527,Entertainment,Sat,9,6
998,24,KR,69938,Entertainment,Thu,7,3
999,2,KR,475175,Autos & Vehicles,Tue,8,1
1000,25,KR,40053,News & Politics,Fri,14,4
1001,25,KR,92967,News & Politics,Fri,0,4
1002,20,KR,118591,Gaming,Fri,6,4
1003,24,KR,85242,Entertainment,Sat,0,6
1004,24,KR,1828173,Entertainment,Sat,13,6
1005,24,KR,62670,Entertainment,Sat,3,6
1006,24,KR,33593,Entertainment,Fri,8,4
1007,25,KR,66742,News & Politics,Thu,18,3
1008,10,KR,111015,Music,Sat,7,6
1009,25,KR,18054,News & Politics,Sat,6,6
1010,23,KR,36779,Comedy,Sat,1,6
1011,23,KR,356606,Comedy,Wed,14,2
1012,43,KR,39967,Shows,Fri,10,4
1013,1,KR,138469,Film & Animation,Fri,7,4
1014,22,KR,129209,People & Blogs,Fri,5,4
1015,25,KR,543649,News & Politics,Thu,5,3
1016,22,KR,8257,People & Blogs,Sat,10,6
1017,22,KR,291387,People & Blogs,Fri,9,4
1018,22,KR,11330,People & Blogs,Fri,16,4
1019,22,KR,32218,People & Blogs,Sat,11,6
1020,25,KR,48924,News & Politics,Thu,21,3
1021,25,KR,37450,News & Politics,Fri,7,4
1022,10,KR,45038,Music,Thu,1,3
1023,24,KR,176484,Entertainment,Sat,13,6
1024,10,KR,6066643,Music,Thu,15,3
1025,24,KR,238132,Entertainment,Fri,10,4
1026,25,KR,34344,News & Politics,Fri,4,4
1027,1,KR,72047,Film & Animation,Fri,12,4
1028,22,KR,17913,People & Blogs,Fri,9,4
1029,22,KR,41115,People & Blogs,Thu,14,3
1030,17,KR,3581671,Sports,Fri,3,4
1031,22,KR,300478,People & Blogs,Wed,10,2
1032,22,KR,133626,People & Blogs,Fri,14,4
1033,22,KR,61554,People & Blogs,Thu,10,3
1034,1,KR,62561,Film & Animation,Thu,6,3
1035,23,KR,371506,Comedy,Thu,11,3
1036,10,KR,54925,Music,Thu,10,3
1037,24,KR,389822,Entertainment,Fri,15,4
1038,24,KR,212551,Entertainment,Wed,6,2
1039,23,KR,322750,Comedy,Fri,6,4
1040,22,KR,59561,People & Blogs,Thu,4,3
1041,24,KR,146122,Entertainment,Wed,11,2
1042,24,KR,351341,Entertainment,Fri,10,4
1043,24,KR,173404,Entertainment,Thu,7,3
1044,1,KR,209532,Film & Animation,Wed,9,2
1045,24,KR,151836,Entertainment,Tue,6,1
1046,24,KR,106408,Entertainment,Sat,15,6
1047,24,KR,237611,Entertainment,Thu,11,3
1048,25,KR,124033,News & Politics,Wed,7,2
1049,25,KR,120555,News & Politics,Thu,1,3
1050,24,KR,484046,Entertainment,Fri,17,4
1051,24,KR,421938,Entertainment,Tue,12,1
1052,24,KR,85757,Entertainment,Wed,1,2
1053,22,KR,13300,People & Blogs,Fri,7,4
1054,24,KR,100336,Entertainment,Fri,5,4
1055,24,KR,174387,Entertainment,Tue,19,1
1056,1,KR,23284,Film & Animation,Sun,2,7
1057,24,KR,198775,Entertainment,Wed,11,2
1058,10,KR,135191,Music,Fri,14,4
1059,25,KR,86178,News & Politics,Thu,5,3
1060,22,KR,184101,People & Blogs,Thu,6,3
1061,24,KR,95348,Entertainment,Thu,10,3
1062,2,KR,133820,Autos & Vehicles,Fri,3,4
1063,22,KR,18358,People & Blogs,Fri,7,4
1064,24,KR,534191,Entertainment,Wed,8,2
1065,43,KR,265818,Shows,Tue,11,1
1066,25,KR,19278,News & Politics,Fri,10,4
1067,22,KR,403785,People & Blogs,Tue,16,1
1068,10,KR,647980,Music,Thu,12,3
1069,29,KR,35438,Nonprofits & Activism,Thu,20,3
1070,17,KR,666252,Sports,Sat,17,6
1071,22,KR,2050,People & Blogs,Fri,8,4
1072,2,KR,16548,Autos & Vehicles,Sat,2,6
1073,22,KR,34001,People & Blogs,Fri,5,4
1074,22,KR,47998,People & Blogs,Fri,5,4
1075,24,KR,149589,Entertainment,Fri,19,4
1076,22,KR,122814,People & Blogs,Tue,6,1
1077,22,KR,88276,People & Blogs,Wed,12,2
1078,26,KR,256354,Howto & Style,Fri,9,4
1079,24,KR,38601,Entertainment,Thu,13,3
1080,23,KR,38216,Comedy,Wed,7,2
1081,24,KR,149976,Entertainment,Wed,22,2
1082,25,KR,26078,News & Politics,Thu,19,3
1083,24,KR,96166,Entertainment,Fri,19,4
1084,24,KR,182850,Entertainment,Wed,13,2
1085,24,KR,84943,Entertainment,Fri,16,4
1086,24,KR,168503,Entertainment,Thu,4,3
1087,22,KR,35121,People & Blogs,Fri,0,4
1088,27,KR,8892,Education,Fri,5,4
1089,22,KR,191555,People & Blogs,Tue,16,1
1090,26,KR,267540,Howto & Style,Fri,9,4
1091,24,KR,174319,Entertainment,Sat,8,6
1092,17,KR,163901,Sports,Sat,21,6
1093,25,KR,630862,News & Politics,Sat,12,6
1094,1,KR,3490478,Film & Animation,Fri,22,4
1095,28,KR,9421291,Science & Technology,Thu,21,3
1096,22,KR,247912,People & Blogs,Sat,20,6
1097,1,KR,453647,Film & Animation,Sun,1,7
1098,27,KR,48103,Education,Sat,15,6
1099,1,KR,9920833,Film & Animation,Sat,15,6
1100,22,KR,870814,People & Blogs,Wed,6,2
1101,23,KR,1299684,Comedy,Thu,12,3
1102,17,KR,193393,Sports,Sat,7,6
1103,10,KR,8097332,Music,Fri,9,4
1104,15,KR,593231,Pets & Animals,Fri,4,4
1105,24,KR,346897,Entertainment,Fri,6,4
1106,22,KR,143756,People & Blogs,Sun,12,7
1107,25,KR,83588,News & Politics,Sat,5,6
1108,22,KR,96475,People & Blogs,Sat,1,6
1109,25,KR,47896,News & Politics,Sat,5,6
1110,19,KR,528621,Travel & Events,Fri,8,4
1111,24,KR,1148010,Entertainment,Fri,7,4
1112,10,KR,32703,Music,Sun,8,7
1113,25,KR,51425,News & Politics,Mon,0,0
1114,23,KR,172527,Comedy,Sat,17,6
1115,26,KR,83302,Howto & Style,Sun,11,7
1116,25,KR,204767,News & Politics,Thu,9,3
1117,24,KR,30463,Entertainment,Sun,17,7
1118,24,KR,83743,Entertainment,Sat,8,6
1119,24,KR,85005,Entertainment,Sat,2,6
1120,24,KR,599706,Entertainment,Fri,9,4
1121,22,KR,168644,People & Blogs,Sun,7,7
1122,24,KR,981861,Entertainment,Wed,16,2
1123,25,KR,45408,News & Politics,Mon,0,0
1124,25,KR,555825,News & Politics,Wed,6,2
1125,1,KR,217604,Film & Animation,Sun,1,7
1126,1,KR,113862,Film & Animation,Sun,5,7
1127,20,KR,135585,Gaming,Sat,5,6
1128,15,KR,91214,Pets & Animals,Sat,5,6
1129,22,KR,177957,People & Blogs,Sat,15,6
1130,25,KR,39077,News & Politics,Sat,14,6
1131,23,KR,65661,Comedy,Sun,4,7
1132,22,KR,36877,People & Blogs,Sun,6,7
1133,25,KR,96170,News & Politics,Sat,14,6
1134,24,KR,568998,Entertainment,Sat,0,6
1135,22,KR,185264,People & Blogs,Sat,12,6
1136,1,KR,167900,Film & Animation,Fri,7,4
1137,22,KR,46255,People & Blogs,Sun,4,7
1138,20,KR,96889,Gaming,Sun,7,7
1139,24,KR,545665,Entertainment,Thu,4,3
1140,25,KR,279048,News & Politics,Sat,5,6
1141,24,KR,586858,Entertainment,Sat,8,6
1142,25,KR,24959,News & Politics,Sun,13,7
1143,25,KR,84227,News & Politics,Sat,3,6
1144,22,KR,23141,People & Blogs,Sun,14,7
1145,29,KR,14679,Nonprofits & Activism,Sun,19,7
1146,24,KR,168956,Entertainment,Sun,8,7
1147,1,KR,288235,Film & Animation,Sun,14,7
1148,25,KR,47433,News & Politics,Sun,0,7
